CO2_unit,CO2_value,Consumption_unit,Consumption_value,Engine_Load_unit,Engine_Load_value,GPS_Accuracy_unit,GPS_Accuracy_value,GPS_Altitude_unit,GPS_Altitude_value,GPS_Bearing_unit,GPS_Bearing_value,GPS_HDOP_unit,GPS_HDOP_value,GPS_PDOP_unit,GPS_PDOP_value,GPS_Speed_unit,GPS_Speed_value,GPS_VDOP_unit,GPS_VDOP_value,Intake_Pressure_unit,Intake_Pressure_value,Intake_Temperature_unit,Intake_Temperature_value,MAF_unit,MAF_value,O2_Lambda_Voltage_ER_unit,O2_Lambda_Voltage_ER_value,O2_Lambda_Voltage_unit,O2_Lambda_Voltage_value,Rpm_unit,Rpm_value,Speed_unit,Speed_value,Throttle_Position_unit,Throttle_Position_value,coordinates,id,properties_constructionYear,properties_engineDisplacement,properties_fuelType,properties_id,properties_manufacturer,properties_model,time,track,type
g/s,0.0,l/s,0.0,l/s,0.0,km/h,81.0,"[7.55686, 51.9892]",51d46bf3e4b04fe4d765179e,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:14:49Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,78.0,"[7.5585, 51.9891]",51d46bf3e4b04fe4d76517a0,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:14:54Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,80.0,"[7.56014, 51.9889]",51d46bf3e4b04fe4d76517a2,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:14:59Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,80.0,"[7.5618, 51.9888]",51d46bf3e4b04fe4d76517a4,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:04Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,81.0,"[7.56344, 51.9887]",51d46bf3e4b04fe4d76517a6,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:09Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,81.0,"[7.56512, 51.9886]",51d46bf3e4b04fe4d76517a8,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:14Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,81.0,"[7.5668, 51.9885]",51d46bf3e4b04fe4d76517aa,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:19Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,81.0,"[7.56849, 51.9885]",51d46bf3e4b04fe4d76517ac,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:25Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,80.0,"[7.57016, 51.9884]",51d46bf3e4b04fe4d76517ae,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:30Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,78.0,"[7.57182, 51.9884]",51d46bf3e4b04fe4d76517b0,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:35Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,77.0,"[7.57345, 51.9884]",51d46bf3e4b04fe4d76517b2,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:40Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,76.0,"[7.57537, 51.9884]",51d46bf3e4b04fe4d76517b4,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:45Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,76.0,"[7.57664, 51.9883]",51d46bf3e4b04fe4d76517b6,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:50Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,68.0,"[7.57847, 51.9882]",51d46bf3e4b04fe4d76517b8,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:15:55Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,66.0,"[7.57984, 51.9881]",51d46bf3e4b04fe4d76517ba,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:00Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,66.0,"[7.58113, 51.9878]",51d46bf3e4b04fe4d76517bc,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:05Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58237, 51.9874]",51d46bf3e4b04fe4d76517be,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:10Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58354, 51.987]",51d46bf3e4b04fe4d76517c0,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:15Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58458, 51.9864]",51d46bf3e4b04fe4d76517c2,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:20Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58559, 51.9858]",51d46bf3e4b04fe4d76517c4,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:25Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58659, 51.9852]",51d46bf3e4b04fe4d76517c6,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:30Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58758, 51.9846]",51d46bf3e4b04fe4d76517c8,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:35Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,66.0,"[7.58858, 51.984]",51d46bf3e4b04fe4d76517ca,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:40Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,67.0,"[7.58961, 51.9834]",51d46bf3e4b04fe4d76517cc,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:45Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,68.0,"[7.59065, 51.9828]",51d46bf3e4b04fe4d76517ce,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:50Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,68.0,"[7.59167, 51.9822]",51d46bf3e4b04fe4d76517d0,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:16:56Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,70.0,"[7.5927, 51.9816]",51d46bf3e4b04fe4d76517d2,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:01Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,70.0,"[7.59375, 51.981]",51d46bf3e4b04fe4d76517d4,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:06Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,63.0,"[7.59479, 51.9804]",51d46bf3e4b04fe4d76517d6,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:11Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,60.0,"[7.59591, 51.9797]",51d46bf3e4b04fe4d76517d8,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:16Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,56.0,"[7.59677, 51.9791]",51d46bf3e4b04fe4d76517da,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:21Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,28.0,"[7.59743, 51.9787]",51d46bf3e4b04fe4d76517dc,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:26Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,36.0,"[7.59742, 51.9784]",51d46bf3e4b04fe4d76517de,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:31Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,46.0,"[7.59685, 51.978]",51d46bf3e4b04fe4d76517e0,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:36Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,43.0,"[7.59621, 51.9775]",51d46bf3e4b04fe4d76517e2,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:41Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,35.0,"[7.59562, 51.9771]",51d46bf3e4b04fe4d76517e4,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:46Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,30.0,"[7.59516, 51.9769]",51d46bf3e4b04fe4d76517e6,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:51Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,41.0,"[7.59469, 51.9766]",51d46bf3e4b04fe4d76517e8,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:17:56Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,47.0,"[7.59411, 51.9761]",51d46bf3e4b04fe4d76517ea,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:01Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,47.0,"[7.59345, 51.9757]",51d46bf3e4b04fe4d76517ec,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:06Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,41.0,"[7.59278, 51.9753]",51d46bf3e4b04fe4d76517ee,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:11Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,45.0,"[7.59218, 51.9749]",51d46bf3e4b04fe4d76517f0,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:16Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,46.0,"[7.59153, 51.9744]",51d46bf3e4b04fe4d76517f2,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:21Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,37.0,"[7.59088, 51.974]",51d46bf3e4b04fe4d76517f4,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:27Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,23.0,"[7.59039, 51.9737]",51d46bf3e4b04fe4d76517f6,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:32Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,26.0,"[7.59026, 51.9736]",51d46bf3e4b04fe4d76517f8,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:37Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,42.0,"[7.5909, 51.9734]",51d46bf3e4b04fe4d76517fa,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:42Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,38.0,"[7.59164, 51.973]",51d46bf3e4b04fe4d76517fc,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:47Z,51d46bf3e4b04fe4d76516a6,Point
g/s,0.0,l/s,0.0,l/s,0.0,km/h,32.0,"[7.59218, 51.9728]",51d46bf3e4b04fe4d76517fe,2005,gasoline,51c96d7ae4b0fd0634320bbd,KIA ,Picanto,2013-07-03T18:18:52Z,51d46bf3e4b04fe4d76516a6,Point
,,,,,,km/h,28.0,"[7.6508, 51.9528]",51d6a7cde4b0798b041db430,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:08:28Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,10.0,"[7.65083, 51.9525]",51d6a7cde4b0798b041db432,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:08:33Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,17.0,"[7.65077, 51.9523]",51d6a7cde4b0798b041db434,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:08:40Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,15.0,"[7.65041, 51.9522]",51d6a7cde4b0798b041db436,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:08:45Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,15.0,"[7.64989, 51.9522]",51d6a7cde4b0798b041db438,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:08:52Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,27.0,"[7.64967, 51.9522]",51d6a7cde4b0798b041db43a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:08:57Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,24.0,"[7.64901, 51.9524]",51d6a7cde4b0798b041db43c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:04Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.64872, 51.9525]",51d6a7cde4b0798b041db43e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:09Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,6.0,"[7.6487, 51.9525]",51d6a7cde4b0798b041db440,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:16Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,53.0,"[7.64871, 51.9524]",51d6a7cde4b0798b041db442,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:21Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,41.0,"[7.64984, 51.9519]",51d6a7cde4b0798b041db444,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:28Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,18.0,"[7.65034, 51.9516]",51d6a7cde4b0798b041db446,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:33Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,18.0,"[7.65072, 51.9514]",51d6a7cde4b0798b041db448,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:41Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,17.0,"[7.65097, 51.9512]",51d6a7cde4b0798b041db44a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:46Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,26.0,"[7.65136, 51.951]",51d6a7cde4b0798b041db44c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:53Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,50.0,"[7.65161, 51.9506]",51d6a7cde4b0798b041db44e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:09:58Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,55.0,"[7.65189, 51.9498]",51d6a7cde4b0798b041db450,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:05Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,62.0,"[7.65236, 51.9492]",51d6a7cde4b0798b041db452,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:10Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,63.0,"[7.65359, 51.9484]",51d6a7cde4b0798b041db454,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:17Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,62.0,"[7.65423, 51.9477]",51d6a7cde4b0798b041db456,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:22Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,58.0,"[7.65517, 51.9468]",51d6a7cde4b0798b041db458,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:29Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,55.0,"[7.65574, 51.9462]",51d6a7cde4b0798b041db45a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:34Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,43.0,"[7.65609, 51.9453]",51d6a7cde4b0798b041db45c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:41Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,17.0,"[7.65617, 51.9449]",51d6a7cde4b0798b041db45e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:46Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,30.0,"[7.65626, 51.9445]",51d6a7cde4b0798b041db460,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:53Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,29.0,"[7.65634, 51.9441]",51d6a7cde4b0798b041db462,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:10:58Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,13.0,"[7.65644, 51.9437]",51d6a7cde4b0798b041db464,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:05Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,29.0,"[7.6565, 51.9435]",51d6a7cde4b0798b041db466,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:11Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,25.0,"[7.65664, 51.9429]",51d6a7cde4b0798b041db468,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:18Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,17.0,"[7.65658, 51.9427]",51d6a7cde4b0798b041db46a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:23Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,25.0,"[7.65652, 51.9424]",51d6a7cde4b0798b041db46c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:30Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,29.0,"[7.6565, 51.942]",51d6a7cde4b0798b041db46e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:35Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,27.0,"[7.65645, 51.9415]",51d6a7cde4b0798b041db470,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:42Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,33.0,"[7.6565, 51.9411]",51d6a7cde4b0798b041db472,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:47Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,19.0,"[7.65661, 51.9406]",51d6a7cde4b0798b041db474,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:54Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,39.0,"[7.6568, 51.9404]",51d6a7cde4b0798b041db476,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:11:59Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,33.0,"[7.65724, 51.9398]",51d6a7cde4b0798b041db478,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:06Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,27.0,"[7.65746, 51.9394]",51d6a7cde4b0798b041db47a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:11Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,24.0,"[7.65772, 51.939]",51d6a7cde4b0798b041db47c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:18Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,37.0,"[7.658, 51.9388]",51d6a7cde4b0798b041db47e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:23Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,55.0,"[7.65879, 51.9384]",51d6a7cde4b0798b041db480,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:30Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,56.0,"[7.65968, 51.9379]",51d6a7cde4b0798b041db482,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:35Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,54.0,"[7.66111, 51.9373]",51d6a7cde4b0798b041db484,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:43Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,41.0,"[7.66178, 51.9369]",51d6a7cde4b0798b041db486,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:48Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,16.0,"[7.66263, 51.9364]",51d6a7cde4b0798b041db488,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:12:55Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,37.0,"[7.66264, 51.9363]",51d6a7cde4b0798b041db48a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:00Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,48.0,"[7.66192, 51.9358]",51d6a7cde4b0798b041db48c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:07Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,36.0,"[7.66124, 51.9354]",51d6a7cde4b0798b041db48e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:12Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,23.0,"[7.66049, 51.9351]",51d6a7cde4b0798b041db490,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:19Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,1.0,"[7.66027, 51.9349]",51d6a7cde4b0798b041db492,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:24Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66023, 51.9349]",51d6a7cde4b0798b041db494,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:31Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,4.0,"[7.66021, 51.9349]",51d6a7cde4b0798b041db496,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:36Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,9.0,"[7.66005, 51.9348]",51d6a7cde4b0798b041db498,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:43Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db49a,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:48Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db49c,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:13:55Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db49e,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:14:00Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db4a0,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:14:07Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db4a2,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:14:13Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db4a4,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:14:20Z,51d6a7cde4b0798b041db42e,Point
,,,,,,km/h,0.0,"[7.66001, 51.9347]",51d6a7cde4b0798b041db4a6,2012,diesel,51cdb01ae4b0f76308194c4a,BMW,525d,2013-07-05T06:14:25Z,51d6a7cde4b0798b041db42e,Point
